646713718613651461;New Irish Pub in Berkley!;OPEN NOW  for the Rugby Word Cup! Australia taking on Fiji right now and France takes on Romania at 3:00pm!;Wed Sep 23 17:52:20 CEST 2015;rugby;-1
646713718026301440;Rugby Unplugged - the world's only global rugby lifestyle publication  FB: http://t.co/fY8zjAxv;#Wallabies 0-0 #FijiRugby 3m These hits are huge and keep producing groans from the onlooking crowd #AUSvFJI #RWC2015 #Rugby;Wed Sep 23 17:52:20 CEST 2015;rugby;-1
646713717305049088;Pour ne rien manquer de l'actualité du #sport en français, suivez nous.;Rugby - CM - A Gloucester, l'Ecosse pulvérise le Japon http://t.co/CkI5zo5cmh http://t.co/Nyx7JAS9mQ;Wed Sep 23 17:52:20 CEST 2015;rugby;-1
646713710619156480;;http://t.co/IhCXdsoXJf;Wed Sep 23 17:52:18 CEST 2015;rugby;-1
646713709860134914;married, father of one, plays football, shareholder of Tottenham Hotspur fc and loves tearing it up with family & friends!!;@talkSPORTDrive ref England rugby team vs wales.This situation is exactly why Cipriani should have been included in wc squad #creativity;Wed Sep 23 17:52:18 CEST 2015;rugby;-1
646713708887023616;Currently studying towards a Masters in Holocaust and Genocide Studies with a particular interest in the memory and the representation of the Kindertransport.;So some of these rugby players are 20 stone that's 12.5 stone added onto my weight 😂🙈 they are nearly 3 times my weight hahaha!!;Wed Sep 23 17:52:18 CEST 2015;rugby;-1
646713706269700097;高3 ラグビー部MG★夢はスポーツトレーナーになりらがーるを支える事。ラグビーを愛するすべての人を応援するアカウント。 ラーメンも好きです。;@yuto22308708 あざす笑;Wed Sep 23 17:52:17 CEST 2015;rugby;-1
646713706122907649;Get all Insights in football, News, Photos, Stats, facts and even Banter. Just follow us.;Rugby League: Hardaker nominated for best player award http://t.co/7DEw71DVZK;Wed Sep 23 17:52:17 CEST 2015;rugby;-1
646713703266541568;;あれ、なんか シーンとしちゃった感じ？？？;Wed Sep 23 17:52:16 CEST 2015;rugby;-1
646713702142472196;I love my Mummy,mummy suka disdusdealkeran groupbeli,sy suka http://t.co/qzmFno77JH kmr beli ini iphone5 accs Diskon 90% cepat kirim donk;http://t.co/D5hjcyWpdp #diskon 33% Speaker Bluetooth Mini Rugby #harga #grosir di @groupbeli #murah http://t.co/80TXl9ynXa;Wed Sep 23 17:52:16 CEST 2015;rugby;-1
646713699869327360;Une Parisienne, Bretonne qui adore l'Ile de Ré!!! Je cours, je surfe mais je ne fais pas que ça...;Non pas l'automne SVP.. 😁 Bon sinon ce soir c'est rugby!! :-);Wed Sep 23 17:52:16 CEST 2015;rugby;-1
646713699307270144;The Sport Newsdesk.  More than just the news.   Aggregating the news,  so that you don't have to.  For contact, please tweet the @NewsdeskEDITOR;Wales can sneak win - Williams http://t.co/9GVUXUoM9R;Wed Sep 23 17:52:15 CEST 2015;rugby;-1
646713697767936000;News-Culture-Sport-Music-Video-Photo-Promotion-Hacker-Rencontre-Debat-Flash-Meteo-Event-Email:fkarlhenry@gmail.com  Envoyez votre musique sur notre email;L'Écosse ne se fait pas surprendre http://t.co/i0LVzMvwbF;Wed Sep 23 17:52:15 CEST 2015;rugby;-1
646713697289814016;;Yes. "@CholastarYMC: Wait.. Are yall watching rugby?";Wed Sep 23 17:52:15 CEST 2015;rugby;-1
646713696140398593;;Japan brought crashing down to earth by Scotland http://t.co/mtwCPNcFgJ;Wed Sep 23 17:52:15 CEST 2015;rugby;-1
646713864101462016;cowboy des montagnes. observateur de profession.  melomane de passion. gunners de coeur.;RT @lemondefr: Au Japon, les mangas de #rugby sortent peu à peu de la mêlée http://t.co/U1Pg2ywIl3 http://t.co/j4cFsGQ0Ak;Wed Sep 23 17:52:55 CEST 2015;rugby;-1
646713864093069312;I am neither romantic or a visionary, and that is my weakness and perhaps my power.;Rugby Union is so mind numbingly dull.;Wed Sep 23 17:52:55 CEST 2015;rugby;-1
646713859126857728;We want information, information, information!;Coupe du monde de rugby: le Japon s'écroule face à l'Ecosse (45-10) http://t.co/ZhnU0JFVRA #Express;Wed Sep 23 17:52:54 CEST 2015;rugby;-1
646713856048398336;Welcome the the official twitter of Lloyds No 1- The Ice Wharf in Derry/ L'Derry. Follow us for updates, news and offers from our pub!;RT @jdwtweet: Watch the rugby with us! Why not cheer on #Scotland in the #rwc2015 a bottle of #PunkIPA by @brewdog… https://t.co/Yu3QSccR5c;Wed Sep 23 17:52:53 CEST 2015;rugby;-1
646713853460373504;Passionate sports fan, with a love for clean crisp design, unhealthy obsession with kick ass cover songs and quality cold beer. Get in contact for design work.;@dimpower Watching the #RugbyWorldCup at stupid hours of the miring reminds me of the Rugby House. #AUSvFJI #riverstreet;Wed Sep 23 17:52:52 CEST 2015;rugby;-1
646713844983840768;well behaved women rarely make history;I'm all for the rugby but they didn't need to cancel the chase;Wed Sep 23 17:52:50 CEST 2015;rugby;-1
646713843096383488;moymoy et fiere de l'etre ✌ ️ play rugby / rugbywoman | team FAR rugby a 7 / aupa Bo /;@NiallOfficial    Hi Niall we really wants to know who is your favourite French rugby player 161;Wed Sep 23 17:52:50 CEST 2015;rugby;-1
646713842429489152;Providing healthcare to Swansea, Neath Port Talbot, Bridgend and beyond. Four main hospitals - Morriston, Singleton, Neath Port Talbot and the Princess of Wales;Ward 18 patients in POWH enjoy Rugby World Cup action in their own (dry!) bar. http://t.co/X52kMVBH8B #NHSWales http://t.co/Dqh3Ui4XS5;Wed Sep 23 17:52:50 CEST 2015;rugby;-1
646713840923709440;Le Super Moscato Show c'est votre rendez-vous sport de l'après-midi sur @RMCsport entre 16h et 18h !;RT @RMCsport: Quizz RMC Sport - Connaissez-vous bien la Dream Team rugby ? Répondez à nos questions ici :  http://t.co/9ncwL2hLgc http://t.…;Wed Sep 23 17:52:49 CEST 2015;rugby;-1
646713839468302338;;@Katie_McC_ @JodieMilroy amazing 😍😂 so I've been watching rugby. When are we going to a game please?;Wed Sep 23 17:52:49 CEST 2015;rugby;-1
646713839090855936;17, Blackpool.;@g_sammartano Both included rugby so in a way..I was doing EPQ;Wed Sep 23 17:52:49 CEST 2015;rugby;-1
646713837580910592;The most reliable, passionate, local knowledge led estate, lettings, property management for Cheshire, South Manchester and beyond. Call to see the difference..;RT @CheshireFire: #PlayItSafe during the Rugby World Cup! #RWC2015   #AUS v #FJI up next... http://t.co/7WyhMl4NVv http://t.co/5yAR3XthRS;Wed Sep 23 17:52:48 CEST 2015;rugby;-1
646713836821725184;Formação - Biologia. Sou professora da rede estadual de ensino desde 1989, e , funcionária pública estadual desde 1986. sou casada  A 22 anos.  PALMEIRENSE.;RT @Martonirugby: HOJE-COPA DO MUNDO DE RUGBY NA ESPN! veja PROGRAMAÇÃO....https://t.co/6UI57s9tHD   #tudopeloesporte #tudopelorugby http:/…;Wed Sep 23 17:52:48 CEST 2015;rugby;-1
646713835706040320;Supporter du RC Strasbourg & du SL Benfica / Grand amateur de Foot Féminin / Schneiderlin ⚽;RT @philousports: traduisons les "tu as jamais joué au rugby, fermes ta gueule" https://t.co/CFEkF3DDS8;Wed Sep 23 17:52:48 CEST 2015;rugby;-1
646713835676651520;La sección de Deportes de @Clarincom. Toda la información en: http://t.co/7f5U1LE9GL;Hourcade define cuáles serán los 15 Pumas titulares ante Georgia http://t.co/H4gWhmj0Ov http://t.co/mw6nsU8Ihn;Wed Sep 23 17:52:48 CEST 2015;rugby;-1
646713833306767361;高3 ラグビー部MG★夢はスポーツトレーナーになりらがーるを支える事。ラグビーを愛するすべての人を応援するアカウント。 ラーメンも好きです。;RT @f6522d01658a421: ラグビーやってて良かった！！！ 最高の日本代表です！ 感動ありがとう！これからも応援し続けます！  #JapanWay;Wed Sep 23 17:52:47 CEST 2015;rugby;-1
646713833306722304;Gloucestershire news, views and events.;VIDEO: Rugby World Cup 2015 Scotland sing national anthem at...: Scotland sang their national anthem but were ... http://t.co/X8Yiea9bKN;Wed Sep 23 17:52:47 CEST 2015;rugby;-1
646713832845541377;Juventino.  Studente universitario.  La storia é padrona del mondo. #TillTheEnd;RT @GiorgiaMeloni: #Renzi alla prossima assemblea del #Pd: "Siamo come la #Scozia che schiaccia il Giappone 45 a 10" #rugby http://t.co/qdZ…;Wed Sep 23 17:52:47 CEST 2015;rugby;-1
646713832274944000;Gloucestershire news, views and events.;Video: Watch as ukulele band serenade Rugby World Cup fans with...: There are sculptures, badges, a trail and ... http://t.co/irYqmZ0NLC;Wed Sep 23 17:52:47 CEST 2015;rugby;-1
646713823139774464;Nerdish | Loud | Love all fluffy animals | lovable & huggable | adorable | kissable | psychology maniac | feministish | super girly or super boyish | moody |;RT @BBCSport: From one massive game to another.  Join us for #AUS V #FJI at the Millennium Stadium http://t.co/7xgicVGKXv #RWC2015 http://t…;Wed Sep 23 17:52:45 CEST 2015;rugby;-1
646713821151670272;3.11以降状況に対して積極的に情報を収集拡散しています。おもにリツイートが中心ですが、たまに自分からも発信しています。;RT @rugbyworldcup: MATT'S BACK! @giteau_rugby plays his first #RWC match in 8 years today #AUSvFJI #RWC2015 http://t.co/p0N9rr6Ss7;Wed Sep 23 17:52:44 CEST 2015;rugby;-1
646713820518461441;18, wales;Australia play exciting rugby;Wed Sep 23 17:52:44 CEST 2015;rugby;-1
646713818089979904;Foot, rugby, F1, tennis, cyclisme, ... Toute l'actualité sportive est sur Rmcsport.fr.;Quizz RMC Sport - Connaissez-vous bien la Dream Team rugby ? Répondez à nos questions ici :  http://t.co/9ncwL2hLgc http://t.co/dGsL7liTeO;Wed Sep 23 17:52:44 CEST 2015;rugby;-1
646713815934062592;If you have a news story email news@redfm.ie;In today's opening match at the Rugby World Cup, five-try Scotland claimed a crushing 45-10 win over Japan.  More at 5pm.;Wed Sep 23 17:52:43 CEST 2015;rugby;-1
646713814323449856;;RT @rugbyworldcup: MATT'S BACK! @giteau_rugby plays his first #RWC match in 8 years today #AUSvFJI #RWC2015 http://t.co/p0N9rr6Ss7;Wed Sep 23 17:52:43 CEST 2015;rugby;-1
646713808455626752;13/5/15 I met my idol @parishilton ❤️ Snapchat - @Ashleiswain Instagram - @Ashleiswain;I deffo have a thing for rugby players... This @SamBurgess8 is a sort 👌🏼😍;Wed Sep 23 17:52:41 CEST 2015;rugby;-1
646713806618558464;clube da 00;rugby é bom demais né às vezes esqueço;Wed Sep 23 17:52:41 CEST 2015;rugby;-1
646713802709467136;RSS feeds subscribed to by @jauger. Automated, yo.;BBC News - Home // Scotland 45-10 Japan http://t.co/00O1MBBQvt;Wed Sep 23 17:52:40 CEST 2015;rugby;-1
646713802361339911;Offers & all the latest news from all the major sporting events around the world,football,darts,rugby,cricket,snooker,F1,boxing,etc;RT @SkySportsRugby: FT: Scotland 45-10 Japan. More here: http://t.co/VcoMbvKbe6 http://t.co/EfjZUX94XB;Wed Sep 23 17:52:40 CEST 2015;rugby;-1
646713801342124032;Ces couleurs sont la force, la fierté du XV de France, de la nation. Cet héritage se transmet avec passion depuis 100 ans et nous portera jusqu'à la victoire.;RT @lequipe: 🏉 A Gloucester, l'Ecosse pulvérise le Japon http://t.co/RYyPtnn36N http://t.co/WwMtLJVAAp;Wed Sep 23 17:52:40 CEST 2015;rugby;-1
646713798569644032;moymoy et fiere de l'etre ✌ ️ play rugby / rugbywoman | team FAR rugby a 7 / aupa Bo /;@NiallOfficial    Hi Niall we really wants to know who is your favourite French rugby player160;Wed Sep 23 17:52:39 CEST 2015;rugby;-1
646713794463420416;Proud dad to megan and alfie. Proud husband to that sexy wife in my pic. Leicester till I die. my views are normally nonsense but they are my own.;RT @paddypower: Applying the same ruling that made Scotland world champions in 1967, #SCO are now a better rugby team than South Africa.;Wed Sep 23 17:52:38 CEST 2015;rugby;-1
646713794228523009;I tweet all things Sport: Rugby i am a RUGBY fanatic...(#SharksForever),Football (#HalaMadrid),Cricket(#Proteafire) ,Tennis...  follower of GOD;RT @rugbyworldcup: MATT'S BACK! @giteau_rugby plays his first #RWC match in 8 years today #AUSvFJI #RWC2015 http://t.co/p0N9rr6Ss7;Wed Sep 23 17:52:38 CEST 2015;rugby;-1
646713792592646145;1級建築士。高校生男子の母。趣味はゴスペル、音楽鑑賞、街歩き、レゴ、映画、等々。食べることと飲むことも好きです♪マンガやアニメ、ゲームなども好き。ついにダイエット成功しました。-13キロ。リバウンド注意。;やはり、マグレで吉田沙保里に勝てたからって、谷亮子にも勝てるわけではなかった。 日本、スコットランドにぼろ負け。 次はサモア戦！！#rugby wc 2015;Wed Sep 23 17:52:38 CEST 2015;rugby;-1
646713791842000896;Offers & all the latest news from all the major sporting events around the world,football,darts,rugby,cricket,snooker,F1,boxing,etc;RT @TelegraphRugby: It's Australia v Fiji in the #RWC2015! Follow the action here: http://t.co/UmVLVX9PqB http://t.co/N7oZQIPuv9;Wed Sep 23 17:52:37 CEST 2015;rugby;-1
646713791024132096;36 from Sussex. Husband, Dad and lover of Tottenham! Up the Spurs!;#BBC News - Heart attack #Rugby World Cup fan seeks 'hero' doctor http://t.co/UoMKkZSnWY;Wed Sep 23 17:52:37 CEST 2015;rugby;-1
646713785823141890;Aggregatore di Tweet di Politica Italiana. #RTPoliticaIT;RT @GiorgiaMeloni: #Renzi alla prossima assemblea del #Pd: "Siamo come la #Scozia che schiaccia il Giappone 45 a 10" #rugby http://t.co/qdZ…;Wed Sep 23 17:52:36 CEST 2015;rugby;-1
646713785777037314;Feature-length documentary about the living relatives of the historical Dracula.;Who's supporting #Romania in the #rugby tonight then? #RWC2015 #ROM;Wed Sep 23 17:52:36 CEST 2015;rugby;-1
646713784048988160;http://t.co/rQacTuLuDM;Les Boys au micro! http://t.co/j96j4r8pzk #rugby #RWC2015;Wed Sep 23 17:52:36 CEST 2015;rugby;-1
646713782539022336;Instagram:bethhh23;Just said one of these rugby players is over 20 stone that's three of me 😳 #wow;Wed Sep 23 17:52:35 CEST 2015;rugby;-1
646713779678375937;Doctor in the making ⌚                                                                                                                 KUSESS;Semangat rugby perlu ada dalam diri 💪💪;Wed Sep 23 17:52:35 CEST 2015;rugby;-1
646713779061919744;;RT @lequipe: 🏉 A Gloucester, l'Ecosse pulvérise le Japon http://t.co/RYyPtnn36N http://t.co/WwMtLJVAAp;Wed Sep 23 17:52:34 CEST 2015;rugby;-1
646713779036643328;Osaka , JPN . 牡♂;RT @BBCWalesSport: Shane Williams: The pressure's on England so Wales can "sneak" a #RWC2015 win on Saturday http://t.co/pfXuZihWyi http://…;Wed Sep 23 17:52:34 CEST 2015;rugby;-1
646713777904291840;Offers & all the latest news from all the major sporting events around the world,football,darts,rugby,cricket,snooker,F1,boxing,etc;RT @BBCSport: From one massive game to another.  Join us for #AUS V #FJI at the Millennium Stadium http://t.co/7xgicVGKXv #RWC2015 http://t…;Wed Sep 23 17:52:34 CEST 2015;rugby;-1
646713776578949120;23. London. Crazy. #TeamGay Tweets are my own.;Perhaps I should turn the rugby off... It's doing bad things to me 😏🙊🙈 #gayboyproblems #lookatthoselegs 😍;Wed Sep 23 17:52:34 CEST 2015;rugby;-1
646713773437272064;Subscribe our TV to Watch Live Your Favorite Sports - Get Full & Unlimited Access All Sports High-definition (HD);Australia vs Fiji Live Streaming Rugby World Cup 2015 watch Rugby >> http://t.co/Culp48Xj6D http://t.co/Tb61hHHGRU;Wed Sep 23 17:52:33 CEST 2015;rugby;-1
647031089421283328;Des filles qui jouent au rugby et dans le Nord ! #putaindenanas #top8;RT @cayenconsulting: Courage à Alice, joueuse du @LMRCV_feminines, blessée aux cervicales -  Bon rétablissement #Top8 #putaindalice http://…;Thu Sep 24 14:53:27 CEST 2015;rugby;-1
647031085499580416;#sixnations #rugby #news #rugbynews for the #rugbyfamily #uk #england #ireland #scotland #wales #rfu #wru #6Nations;Stuart Lancaster confirms England’s midfield shake-up for Pool A match against Wales https://t.co/vKNytwF4OF http://t.co/fSV6ZWEGHK;Thu Sep 24 14:53:26 CEST 2015;rugby;-1
647031080130887680;Espero alcanzar mis metas. Trato de vivir feliz.;RT @UInformado: Pero te fuiste al mundial de rugby en vez de estar con tu región que sufrió un terremoto 8.4 y tsunami #Pizarro http://t.co…;Thu Sep 24 14:53:25 CEST 2015;rugby;-1
647031077249249280;Expressivus: News | Articles | Life.  Curated for people like us.;What time does New Zealand vs Namibia Rugby World Cup 2015 match start tonight and which TV… http://t.co/yRZOVLHItb http://t.co/rSR5xdGkFa;Thu Sep 24 14:53:24 CEST 2015;rugby;-1
647031076448108544;ม่ะช่ายดารา ม่ะช่ายศิลปิน ม่ะช่ายอาร์ตติช แต่ข้าคือ วิศวะเกรียน !! แฮร่ [ Engineer at SAB][I love ArsenaL*The Gns Th ]Contact info [IG - Aarongirl_Pookkii];RT @BBCSport: The Hit looks back at #SCO's 45-10 victory over #JPN. #RWC2015 Watch here http://t.co/OZq30S8neV http://t.co/ailpGlATQI;Thu Sep 24 14:53:24 CEST 2015;rugby;-1
647031068894343168;Business , forex , trading & local Singapore News #forex #trading #business;Forexguruking : #worldnews Wales warned over training breach: World Rugby warns Wales for … http://t.co/c4O9dd4ls8 http://t.co/sgWKtfbXso;Thu Sep 24 14:53:22 CEST 2015;rugby;-1
647031059951939584;i want to fly high and forget the world, I am brave 3;@xRastroRebel bwahahahah I can't stop laughing NAKAKALOKA ITAPON YAN SA BANGIN LESHE! RUGBY PA TE GV LOL... #STAYSTRONGRASTRO;Thu Sep 24 14:53:20 CEST 2015;rugby;-1
647031057200451584;;RT @BBCSport: FT #SCO 45-10 #JPN  Scotland score five second-half tries in their #RWC2015 opener  http://t.co/voZGcSc4YE #bbcrugby http://t…;Thu Sep 24 14:53:19 CEST 2015;rugby;-1
647031056542101504;Dixie Arms Hotel, en-suite rooms, Italian restaurant with wood fired oven, function room, bar, beer garden, Market Bosworth, Midlands Leicestershire, CV13 0JW;This Saturday (26th September) in the Rugby World Cup ENGLAND V Wales. We will be showing the game in the bar. KO... http://t.co/xfYfky79yK;Thu Sep 24 14:53:19 CEST 2015;rugby;-1
