671363109727117312;R?;Tu as une bouille à bisous ?? .  T'es trop mignonne @ URL ;Mon Nov 30 17:20:13 CET 2015;bisous;2
671363089833566212;Alexou;@ Ne l'écoute pas Socho .  Profite bien du jeu .  Bisous Tonton Alex ;Mon Nov 30 17:20:08 CET 2015;bisous;1
671362993389756417;CelineFRJamieDornan?;@ vous allez tout cartonner  : D il est vraiment super # et Fifi quel beau gosse ? bisous ;Mon Nov 30 17:19:45 CET 2015;bisous;2
671362964130291712;Little Me;@ coucou  !  Je suis une nouvelle youtubeuse si un jour t'as le temps ,  viens découvrir ma chaine bisous URL ;Mon Nov 30 17:19:38 CET 2015;bisous;1
671362834090074112;@dèle??;le mec il me faisait des papouilles et des bisous à la main j'ai pas capté ?  ?  ;Mon Nov 30 17:19:07 CET 2015;bisous;1
671362792822304769;blc;Et y'a un petit il m'a déjà fait un dessin et un autre que il me fait des bisous jcrois jsuis aimée ;Mon Nov 30 17:18:57 CET 2015;bisous;1
671362785301938176;Little Me;@ coucou je suis une nouvelle youtubeuse si t'as le temps un jour ,  viens voir ma chaine  !  Bisous URL ;Mon Nov 30 17:18:55 CET 2015;bisous;1
671362771100049408;Pand'Alain;@ ??? double dose de courage et de bisous pour aider un peu ??????????? ;Mon Nov 30 17:18:52 CET 2015;bisous;1
671362714330091520;P K F;@ il fait bisous à mon bb prkoi  ?  ;Mon Nov 30 17:18:39 CET 2015;bisous;1
671362646743121920;Little Me;@ coucou je suis une nouvelle youtubeuse .  Si un jour t'as le temps ,  passe voir ma chaine  !  Bisous URL ;Mon Nov 30 17:18:22 CET 2015;bisous;1
671362640665530368;missvenusyt;@ @ @ je gous aime bisous  je vois adore hate de vous  voir plein de bisous ;Mon Nov 30 17:18:21 CET 2015;bisous;1
671362617693380608;Monique42;@  ça pas l'air d'aller toutes les deux  !  Quoiqu'il vous arrives  je vous envoie pleins de bisous rempli d'ondes positives ?? ;Mon Nov 30 17:18:16 CET 2015;bisous;1
671362607471828992;Megan Fox; " Jte refais un bisous parce que t'es trop belle aujourd'hui " ??? ;Mon Nov 30 17:18:13 CET 2015;bisous;2
671362590480703488;Amor mio; " Je te fais des gros bisous ,  sèche tes larmes tu es si jolie ? "  trop d'amour la SNCF ;Mon Nov 30 17:18:09 CET 2015;bisous;1
671362529294159873;Nkeleo is there;@ Happy Birthday amesron !  Sois bénie ,  protégée et guidée pour cette nouvelle année .  Bisous !  ;Mon Nov 30 17:17:54 CET 2015;bisous;2
671362500303147008;Little Me;@ coucou  !  !  Je suis une nouvelle youtubeuse .  Si un jour t'as le temps ,  passe découvrir ma chaine  !  Bisous URL ;Mon Nov 30 17:17:48 CET 2015;bisous;1
671362451527630848;??;@ dit lui qu'elle me manque et que je lui fait plein de bisous ;Mon Nov 30 17:17:36 CET 2015;bisous;1
671362444518932480;Asle;@ des bisous virtuels babe  ?  ? ;Mon Nov 30 17:17:34 CET 2015;bisous;1
671362402651381760;ELISABETH HK;@ @ magnifique merci Michelle bisous ?? ;Mon Nov 30 17:17:24 CET 2015;bisous;1
671362200901128192;Isabella;@ @ @ @ Donc j'aimerais du temps pour réviser ;Mon Nov 30 17:16:36 CET 2015;bisous;1
671362194400002048;Little Me;@ coucou  !  Je suis une nouvelle youtubeuse .  Si t'as le temps ,  viens voir ma chaine  !  Bisous URL ???? ;Mon Nov 30 17:16:35 CET 2015;bisous;1
671362190050516992;ERYL PRAYER;On ce retrouve Samedi à 17h pour le Telethon  !  Sur la place du village Telethon a cannes à côté de la mairie  !  Bisous les amis  !  ? ;Mon Nov 30 17:16:34 CET 2015;bisous;1
671362132479451136;Isabella;@ @ @ @ Parce que bon ,  j'aimerais éventuellement rattraper mon 6 , 5 tu vois ;Mon Nov 30 17:16:20 CET 2015;bisous;1
671362108169306112;Aperto libro;@ @ bisous les choupettes ça va bien ?  ;Mon Nov 30 17:16:14 CET 2015;bisous;1
671362058412236801;lolo mallory;@ tmtc les bisous dû future ;Mon Nov 30 17:16:02 CET 2015;bisous;1
671361917911461890;Salma B;Bisous bisous ;Mon Nov 30 17:15:29 CET 2015;bisous;1
671361908105158656;azouz thami;@ mais consulte en dermatologie c mieux je pense bonne soirée bisous ? ;Mon Nov 30 17:15:26 CET 2015;bisous;2
671361824118448128;Little Me;@ coucou je suis une nouvelle youtubeuse .  Si t'as le temps un jour ,  viens voir ma chaine  !  Bisous ? URL ;Mon Nov 30 17:15:06 CET 2015;bisous;1
671361788873711616;sonotmoon;Bisous sur l oeil ;Mon Nov 30 17:14:58 CET 2015;bisous;1
671361761640058880;Bellanger Sébastien;@ @ @ @ @ toi aussi bisous ;Mon Nov 30 17:14:51 CET 2015;bisous;1
671361733399863296;Palefrenier Céleste;@ @ @ @ j'y avais pensé aussi !  ;Mon Nov 30 17:14:45 CET 2015;bisous;1
671361708573765632;Camille ?;Et j'ai pas vraiment envie que ces abrutis (Des bisous si vous passez par la  : )) me connaisse plus en détail .  ;Mon Nov 30 17:14:39 CET 2015;bisous;2
671361639942344705;Little Me;@ coucou je suis une nouvelle youtubeuse si un jour t'as le temps ,  viens voir ma chaine  !  Bisous URL ;Mon Nov 30 17:14:22 CET 2015;bisous;1
